customer_id,wilaya,subscription,tenure_months,monthly_spend_dzd,data_usage_gb,calls_count,complaints,recharge_frequency,usage_drop_pct,churn
C18345,Ouargla,Prepaid,28,509.14,7.8,19,0,3,8.9,0
C18346,Annaba,Prepaid,8,1695.89,6.08,59,0,4,20.6,0
C18347,Algiers,Prepaid,30,1474.98,9.24,42,0,2,44.9,0
C18348,Algiers,Prepaid,45,1134.13,13.54,79,0,1,9.4,0
C18349,Bejaia,Prepaid,1,1204.04,4.13,63,0,1,25.6,1
C18350,Ouargla,Prepaid,16,1301.7,36.01,58,0,4,31.6,0
C18351,Tiaret,Prepaid,4,1723.78,12.24,78,0,4,-10.2,0
C18352,Batna,Prepaid,27,1703.65,0.86,46,0,5,45.9,0
C18353,Tiaret,Prepaid,41,1244.27,4.79,51,2,4,-0.4,1
C18354,Bejaia,Prepaid,15,1824.79,19.14,73,1,2,-2.2,0
C18355,Constantine,Postpaid,46,2675.38,10.6,55,0,1,26.1,0
C18356,Blida,Prepaid,22,759.1,13.57,2,0,4,3.2,0
C18357,Ouargla,Postpaid,2,2547.27,5.28,74,0,1,11.4,0
C18358,Oran,Prepaid,26,1965.66,6.95,58,0,2,5.1,0
C18359,Annaba,Prepaid,36,400.0,1.12,75,0,3,51.0,0
C18360,Constantine,Prepaid,9,1729.66,5.38,58,1,2,19.6,1
C18361,Batna,Prepaid,2,430.03,16.76,49,0,1,17.3,0
C18362,Oran,Prepaid,26,1373.72,27.32,85,0,2,17.9,0
C18363,Biskra,Prepaid,30,1829.5,7.2,52,0,3,-20.0,0
C18364,Bejaia,Prepaid,38,1372.97,20.0,47,0,3,-10.4,0
C18365,Blida,Prepaid,6,1997.28,3.07,49,1,3,11.6,1
C18366,Tizi Ouzou,Postpaid,36,2482.06,30.04,38,0,1,-1.6,0
C18367,Ouargla,Prepaid,9,1897.65,50.94,33,0,4,51.8,1
C18368,Biskra,Prepaid,14,1737.92,12.88,68,2,3,18.7,0
C18369,Algiers,Prepaid,14,944.55,12.06,63,0,3,49.5,0
C18370,Algiers,Postpaid,7,3004.84,11.54,27,0,1,8.2,0
C18371,Blida,Prepaid,17,1412.41,2.01,72,1,4,-10.8,0
C18372,Biskra,Prepaid,25,2017.43,22.21,47,0,3,39.9,0
C18373,Constantine,Prepaid,35,1499.58,12.84,46,1,1,13.1,0
C18374,Tiaret,Prepaid,39,958.24,1.47,34,0,5,27.6,0
C18375,Chlef,Prepaid,2,1352.73,28.57,54,2,1,-10.6,1
C18376,Ouargla,Postpaid,43,2955.5,15.11,75,0,1,51.6,0
C18377,Oran,Prepaid,21,1670.92,10.05,20,1,1,30.5,0
C18378,Constantine,Prepaid,36,1049.83,4.86,19,1,2,-20.0,0
C18379,Batna,Prepaid,23,1563.52,14.28,21,1,4,28.6,0
C18380,Annaba,Postpaid,43,2516.42,11.19,8,0,1,23.0,0
C18381,Blida,Postpaid,10,1698.45,10.35,68,1,1,30.2,0
C18382,Chlef,Prepaid,17,1417.9,8.57,61,0,3,31.0,0
C18383,Ouargla,Postpaid,6,2057.79,27.07,35,1,2,14.4,0
C18384,Biskra,Prepaid,5,400.0,5.32,61,0,2,53.8,1
C18385,Ouargla,Postpaid,10,2788.48,23.97,23,0,2,43.7,0
C18386,Blida,Prepaid,33,517.93,34.7,81,1,4,5.4,0
C18387,Ouargla,Prepaid,61,952.67,29.25,59,1,3,49.7,0
C18388,Tizi Ouzou,Postpaid,25,2721.39,19.75,16,1,1,34.2,0
C18389,Batna,Prepaid,13,1711.22,7.48,15,0,5,21.0,0
C18390,Tiaret,Prepaid,13,1447.08,40.36,49,1,1,-7.7,0
C18391,Annaba,Prepaid,31,770.93,17.22,70,0,2,-20.0,0
C18392,Algiers,Prepaid,20,734.8,2.54,39,0,3,-20.0,0
C18393,Tiaret,Prepaid,8,1661.06,5.43,26,1,3,34.5,1
C18394,Tlemcen,Postpaid,23,2785.98,16.42,81,0,1,-20.0,0
C18395,Blida,Prepaid,7,912.67,37.54,33,0,2,45.5,1
C18396,Tiaret,Prepaid,19,2508.14,43.35,47,0,1,3.0,0
C18397,Constantine,Prepaid,15,1369.59,19.27,19,0,3,21.8,0
C18398,Setif,Prepaid,11,845.28,1.09,45,1,4,38.8,1
C18399,Tizi Ouzou,Prepaid,36,1334.22,12.47,10,0,4,-11.2,0
C18400,Algiers,Prepaid,15,1842.81,40.98,2,2,3,3.3,0
C18401,Batna,Prepaid,16,756.53,20.32,45,3,2,32.9,1
C18402,Tiaret,Prepaid,4,1658.24,26.17,55,1,2,-20.0,1
C18403,Batna,Prepaid,22,1284.58,2.47,64,3,5,62.3,1
C18404,Chlef,Prepaid,9,934.93,7.4,22,2,5,1.7,1
C18405,Setif,Prepaid,22,1811.49,5.18,65,0,4,35.2,0
C18406,Chlef,Postpaid,6,2549.87,5.2,43,1,1,20.1,1
C18407,Tiaret,Prepaid,4,1410.02,6.13,2,1,5,26.6,1
C18408,Batna,Prepaid,28,1713.17,18.54,30,1,4,33.3,0
C18409,Annaba,Prepaid,11,1807.55,29.23,45,0,3,-6.0,0
C18410,Bejaia,Postpaid,27,2696.53,0.5,21,0,1,11.3,0
C18411,Constantine,Prepaid,35,1480.3,0.5,41,2,3,9.9,1
C18412,Chlef,Prepaid,1,1538.33,10.44,55,0,1,-0.3,0
C18413,Blida,Postpaid,24,2648.48,7.41,43,0,1,66.4,0
C18414,Blida,Prepaid,53,1853.66,15.03,43,0,1,9.5,0
C18415,Tiaret,Prepaid,8,1472.83,9.54,73,0,3,-13.1,0
C18416,Batna,Prepaid,24,1907.58,10.06,92,0,2,-0.4,0
C18417,Setif,Prepaid,32,1634.16,4.14,49,0,5,15.3,0
C18418,Ghardaia,Prepaid,1,1635.0,0.5,79,0,1,18.8,1
C18419,Ghardaia,Prepaid,23,2214.02,2.74,73,1,1,29.8,0
C18420,Bejaia,Postpaid,7,919.54,7.85,62,0,1,13.0,0
C18421,Tizi Ouzou,Postpaid,6,2800.52,27.3,56,0,1,-16.5,0
C18422,Ghardaia,Prepaid,13,1215.37,6.2,31,0,1,38.3,0
C18423,Chlef,Prepaid,11,2217.99,3.06,39,0,3,7.3,0
C18424,Constantine,Prepaid,14,1625.59,47.36,12,0,3,-3.5,0
C18425,Oran,Postpaid,6,2446.46,11.06,21,0,1,-12.8,0
C18426,Chlef,Prepaid,29,1292.14,8.37,56,0,3,-8.7,0
C18427,Constantine,Prepaid,16,673.0,0.91,8,0,4,65.7,0
C18428,Batna,Prepaid,35,1497.9,0.57,17,0,3,29.9,0
C18429,Setif,Prepaid,22,1105.68,21.81,40,0,4,0.7,0
C18430,Ghardaia,Prepaid,8,1320.73,34.15,34,1,2,-20.0,0
C18431,Setif,Prepaid,18,1423.58,11.78,49,1,3,13.8,0
C18432,Chlef,Prepaid,1,2252.76,3.52,59,1,5,28.9,1
C18433,Blida,Prepaid,28,2399.75,1.3,43,1,3,38.3,1
C18434,Batna,Prepaid,31,1798.15,0.71,31,1,2,-0.6,0
C18435,Algiers,Postpaid,7,3072.46,17.2,45,0,1,62.2,0
C18436,Ouargla,Prepaid,16,1173.25,9.15,2,0,2,13.4,0
C18437,Biskra,Prepaid,44,1624.37,3.72,50,0,3,-20.0,0
C18438,Chlef,Prepaid,15,1110.77,9.9,62,0,2,38.5,0
C18439,Tlemcen,Prepaid,13,1034.99,4.28,71,0,2,18.6,0
C18440,Tiaret,Prepaid,6,1265.6,5.46,36,1,4,9.9,1
C18441,Constantine,Prepaid,9,905.28,7.76,18,0,3,-12.9,0
C18442,Tizi Ouzou,Prepaid,3,1394.89,2.04,57,0,3,19.5,0
C18443,Algiers,Prepaid,13,998.86,19.18,40,1,3,1.2,0
C18444,Bejaia,Prepaid,16,939.22,7.49,71,0,1,62.8,0
C18445,Ghardaia,Prepaid,29,1269.02,17.99,59,0,3,-20.0,0
C18446,Blida,Prepaid,6,1529.16,16.11,34,0,4,21.2,0
C18447,Ouargla,Postpaid,1,2162.03,3.14,53,0,1,46.2,0
C18448,Bejaia,Prepaid,20,1452.85,0.5,63,1,1,-13.2,0
C18449,Annaba,Postpaid,11,3093.62,11.36,20,0,1,-2.4,0
C18450,Blida,Prepaid,15,1556.18,5.53,58,1,4,-2.0,0
C18451,Tiaret,Prepaid,5,1836.63,0.69,37,0,2,26.8,1
C18452,Oran,Prepaid,28,1441.78,14.79,41,0,1,-20.0,0
C18453,Biskra,Prepaid,1,1308.47,21.96,37,1,2,32.4,1
C18454,Chlef,Postpaid,1,2892.7,85.0,43,0,1,28.7,0
C18455,Ghardaia,Prepaid,16,1632.95,18.72,85,1,2,14.2,0
C18456,Tlemcen,Prepaid,33,1662.79,17.1,34,0,3,11.3,0
C18457,Annaba,Prepaid,7,997.37,5.18,74,1,2,36.1,1
C18458,Chlef,Prepaid,26,1914.51,23.95,54,0,5,-6.9,0
C18459,Biskra,Prepaid,9,1178.65,27.73,49,2,3,2.8,1
C18460,Batna,Prepaid,30,2309.46,8.96,73,1,3,39.6,0
C18461,Ouargla,Prepaid,26,1666.69,1.2,47,1,2,19.4,0
C18462,Chlef,Prepaid,12,1594.52,6.45,87,0,6,-20.0,0
C18463,Constantine,Prepaid,16,1392.29,0.5,34,1,4,44.5,1
C18464,Bejaia,Prepaid,8,1537.55,3.37,35,0,2,4.1,1
C18465,Setif,Prepaid,45,1632.23,28.11,50,0,2,27.7,0
C18466,Blida,Prepaid,12,1959.29,11.83,33,0,3,-0.4,0
C18467,Tlemcen,Prepaid,11,2500.22,1.49,60,0,2,18.6,1
C18468,Biskra,Prepaid,20,1865.07,47.18,46,0,1,24.5,0
C18469,Blida,Postpaid,15,3293.96,11.54,37,0,1,80.0,0
C18470,Oran,Postpaid,7,970.24,18.14,48,0,1,26.2,0
C18471,Oran,Prepaid,16,1437.95,3.72,78,0,1,44.1,1
C18472,Chlef,Prepaid,46,1158.17,3.51,22,0,1,-13.8,0
C18473,Biskra,Prepaid,20,876.66,12.09,58,0,4,4.2,0
C18474,Oran,Postpaid,1,2373.27,20.9,62,1,1,16.0,0
C18475,Algiers,Prepaid,23,1623.79,2.95,60,1,5,-20.0,0
C18476,Ghardaia,Prepaid,37,1565.15,0.5,35,1,1,-1.7,0
C18477,Constantine,Postpaid,1,3036.71,1.34,30,1,1,60.1,1
C18478,Constantine,Postpaid,9,2293.4,1.46,61,1,1,78.1,1
C18479,Ghardaia,Postpaid,43,2531.99,8.74,78,0,1,-20.0,0
C18480,Algiers,Prepaid,5,833.15,19.22,61,0,5,-3.3,0
C18481,Annaba,Prepaid,6,870.35,59.74,55,0,5,14.3,0
C18482,Oran,Prepaid,6,465.8,7.82,62,0,2,-8.5,0
C18483,Batna,Prepaid,7,2154.98,47.76,14,1,3,-20.0,0
C18484,Annaba,Prepaid,37,1576.92,32.07,17,0,2,15.2,0
C18485,Oran,Prepaid,17,421.62,4.52,45,0,2,-14.2,0
C18486,Algiers,Prepaid,6,2166.57,1.35,22,0,3,-11.2,0
C18487,Bejaia,Postpaid,10,3074.8,12.45,61,1,1,9.0,0
C18488,Biskra,Prepaid,5,1338.51,9.02,48,1,1,36.2,1
C18489,Ghardaia,Prepaid,66,3176.81,32.25,36,0,3,-6.7,0
C18490,Tlemcen,Postpaid,26,2446.5,6.79,76,1,1,-10.1,0
C18491,Biskra,Prepaid,21,1125.55,7.39,33,1,5,12.0,0
C18492,Batna,Prepaid,29,1125.36,9.38,68,0,3,41.0,0
C18493,Chlef,Prepaid,5,696.09,6.27,13,0,3,52.0,1
C18494,Bejaia,Prepaid,7,1638.85,13.7,86,0,3,30.3,1
C18495,Tiaret,Postpaid,12,2610.18,1.28,18,1,1,24.0,0
C18496,Bejaia,Postpaid,20,2851.95,2.24,84,1,1,57.0,0
C18497,Setif,Prepaid,31,1246.63,53.31,28,1,6,51.3,0
C18498,Algiers,Prepaid,16,669.91,9.55,39,0,3,14.1,0
C18499,Blida,Prepaid,18,2218.94,10.93,63,0,3,44.4,0
C18500,Annaba,Prepaid,19,1967.76,1.28,53,1,4,24.8,0
C18501,Bejaia,Prepaid,16,1843.52,11.4,46,0,4,53.7,0
C18502,Tiaret,Prepaid,20,1206.76,35.41,64,1,2,5.6,0
C18503,Oran,Prepaid,11,1834.43,20.25,69,0,1,3.6,1
C18504,Algiers,Prepaid,31,1437.73,0.85,70,0,1,4.7,0
C18505,Tizi Ouzou,Postpaid,22,1804.68,9.48,46,1,1,-20.0,0
C18506,Tizi Ouzou,Postpaid,10,2343.77,1.16,60,0,1,40.9,0
C18507,Annaba,Prepaid,19,2218.45,14.44,63,0,4,-19.7,0
C18508,Biskra,Prepaid,13,1705.71,31.62,21,0,6,34.7,0
C18509,Batna,Prepaid,24,974.46,2.32,2,0,4,16.3,0
C18510,Tizi Ouzou,Prepaid,6,1439.72,16.83,8,0,1,24.4,0
C18511,Tizi Ouzou,Prepaid,29,1600.02,9.99,57,0,3,-7.7,0
C18512,Ghardaia,Postpaid,12,2413.01,4.08,15,0,1,58.2,0
C18513,Oran,Prepaid,17,1091.46,1.66,74,0,1,30.2,0
C18514,Batna,Prepaid,22,1546.71,16.13,71,0,4,26.9,0
C18515,Ouargla,Prepaid,26,1350.02,12.66,68,0,2,64.5,0
C18516,Biskra,Postpaid,22,1949.87,23.53,37,0,1,20.4,0
C18517,Algiers,Postpaid,16,1601.93,4.97,52,0,1,-5.1,0
C18518,Blida,Prepaid,5,1942.87,21.46,71,0,1,-4.6,0
C18519,Chlef,Prepaid,22,1476.24,16.46,31,1,2,-11.4,0
C18520,Tiaret,Prepaid,26,1535.38,20.55,51,1,5,-2.0,0
C18521,Tizi Ouzou,Prepaid,43,400.0,0.66,65,1,2,-6.6,1
C18522,Tlemcen,Prepaid,33,400.0,16.38,62,0,3,17.6,0
C18523,Ghardaia,Prepaid,11,791.29,26.76,40,0,4,15.1,0
C18524,Blida,Postpaid,12,2428.12,5.83,69,0,1,-1.0,0
C18525,Ouargla,Prepaid,14,1543.44,5.04,47,1,3,-20.0,0
C18526,Tiaret,Prepaid,50,1927.76,15.65,43,0,4,71.6,0
C18527,Algiers,Prepaid,3,1192.43,27.36,73,0,4,22.3,0
C18528,Ghardaia,Prepaid,6,1166.17,2.67,94,2,5,46.2,1
C18529,Bejaia,Prepaid,3,1468.13,56.54,51,1,2,17.2,1
C18530,Setif,Prepaid,4,1427.12,3.47,33,1,2,21.5,1
C18531,Chlef,Postpaid,10,3553.46,29.3,87,0,1,5.1,0
C18532,Algiers,Postpaid,21,2071.45,21.19,51,0,1,8.9,0
C18533,Tiaret,Prepaid,27,1374.04,15.57,17,1,4,-6.8,0
C18534,Oran,Prepaid,21,2133.82,26.97,40,0,7,-11.9,0
C18535,Ghardaia,Postpaid,29,3389.65,13.87,35,0,1,17.3,0
C18536,Setif,Prepaid,27,1532.45,0.75,61,1,3,13.2,0
C18537,Oran,Prepaid,24,1750.06,0.5,52,0,1,-5.4,0
C18538,Annaba,Postpaid,5,2988.87,14.26,35,0,1,39.1,1
C18539,Chlef,Prepaid,32,1065.88,11.04,53,0,2,10.0,0
C18540,Oran,Prepaid,23,1746.18,0.69,29,0,3,6.7,0
C18541,Oran,Prepaid,22,1159.21,6.02,55,0,5,8.5,0
C18542,Tiaret,Postpaid,15,2926.31,13.57,7,1,1,-11.1,0
C18543,Annaba,Prepaid,23,1224.92,14.7,76,1,4,11.7,0
C18544,Chlef,Prepaid,27,1279.1,0.95,31,0,4,41.1,0
C18545,Tlemcen,Prepaid,5,1516.21,2.24,27,0,1,16.4,1
C18546,Annaba,Prepaid,17,1230.48,19.7,29,1,4,37.9,0
C18547,Annaba,Prepaid,11,2472.49,10.58,60,0,6,6.7,0
C18548,Chlef,Postpaid,7,3105.75,9.35,74,0,1,5.7,0
C18549,Biskra,Postpaid,6,2674.51,8.92,48,0,1,5.7,0
C18550,Annaba,Postpaid,40,2461.56,9.91,57,2,1,36.1,0
C18551,Bejaia,Prepaid,22,1662.14,18.63,62,1,5,20.7,0
C18552,Biskra,Prepaid,24,1211.69,16.76,5,0,3,49.6,0
C18553,Constantine,Postpaid,8,2933.73,39.07,77,0,1,-20.0,0
C18554,Chlef,Prepaid,23,1527.87,24.74,66,2,4,85.0,1
C18555,Tiaret,Prepaid,4,1191.35,3.54,53,0,2,-2.1,1
C18556,Chlef,Prepaid,7,1610.49,36.04,40,1,1,-7.0,1
C18557,Tlemcen,Prepaid,4,631.37,10.04,14,0,1,-10.3,0
C18558,Tiaret,Prepaid,10,1268.82,33.49,48,1,1,13.7,1
C18559,Oran,Postpaid,34,3248.75,4.12,33,1,2,-3.2,0
C18560,Ouargla,Prepaid,16,1238.11,15.33,19,0,5,-20.0,0
C18561,Biskra,Prepaid,17,1476.81,48.79,49,0,3,44.6,0
C18562,Bejaia,Prepaid,6,1089.22,44.14,69,1,3,-6.5,0
C18563,Blida,Prepaid,16,1554.0,8.48,34,0,4,41.4,0
C18564,Biskra,Postpaid,41,2659.57,8.53,7,1,1,-13.9,0
C18565,Batna,Postpaid,28,2810.27,28.5,11,0,1,-9.3,0
C18566,Tiaret,Prepaid,13,1047.0,23.03,55,0,2,3.6,0
C18567,Biskra,Prepaid,56,1880.35,16.38,64,1,4,25.5,0
C18568,Tlemcen,Prepaid,4,1919.3,3.25,31,0,2,36.1,1
C18569,Tizi Ouzou,Prepaid,10,1290.01,23.63,23,0,3,36.3,1
C18570,Oran,Postpaid,15,2935.96,5.36,63,0,1,-11.5,0
C18571,Constantine,Prepaid,23,986.29,2.46,2,1,1,11.2,1
C18572,Ouargla,Prepaid,30,1528.12,11.71,66,0,2,18.2,0
C18573,Constantine,Prepaid,51,585.97,43.01,76,0,4,31.3,0
C18574,Chlef,Prepaid,34,1550.09,20.91,38,1,1,-5.3,0
C18575,Tlemcen,Postpaid,19,2980.66,26.62,67,1,1,62.1,0
C18576,Chlef,Prepaid,6,1879.61,4.44,47,0,3,28.8,1
C18577,Blida,Prepaid,14,1636.76,35.87,91,0,4,-20.0,0
C18578,Biskra,Prepaid,35,786.95,18.17,18,2,4,-9.7,1
C18579,Constantine,Prepaid,18,1374.1,11.71,73,1,3,31.3,0
C18580,Chlef,Prepaid,4,751.39,22.42,25,0,6,22.4,1
C18581,Bejaia,Prepaid,23,2062.06,29.11,95,0,1,-11.5,0
C18582,Batna,Prepaid,33,1640.18,10.61,36,0,2,53.0,0
C18583,Tizi Ouzou,Prepaid,38,2088.5,29.12,26,1,3,10.5,0
C18584,Blida,Prepaid,16,1963.21,11.19,31,0,4,-2.3,0
C18585,Tizi Ouzou,Prepaid,10,1695.33,6.38,64,0,3,6.2,0
C18586,Blida,Prepaid,29,873.1,0.96,59,0,1,-19.7,0
C18587,Chlef,Postpaid,11,2687.87,38.68,11,0,1,21.7,0
C18588,Blida,Prepaid,36,1700.72,2.39,65,0,3,26.8,0
C18589,Ghardaia,Prepaid,16,1168.13,2.83,42,0,3,-20.0,0
C18590,Blida,Prepaid,13,1553.91,1.16,18,1,3,-17.9,0
C18591,Tlemcen,Postpaid,22,2082.78,7.81,2,0,1,-14.3,0
C18592,Ouargla,Prepaid,12,1370.55,19.11,38,0,4,3.0,0
C18593,Biskra,Prepaid,18,1930.72,5.14,100,0,2,-1.2,0
C18594,Tlemcen,Prepaid,22,2029.57,6.85,21,0,3,16.8,0
C18595,Ghardaia,Postpaid,21,1285.45,1.5,38,0,1,3.8,0
C18596,Tiaret,Prepaid,16,1423.2,6.22,67,0,4,51.9,0
C18597,Blida,Prepaid,2,914.93,5.75,53,1,2,-13.1,1
C18598,Bejaia,Prepaid,14,1361.82,24.84,81,1,3,-0.4,0
C18599,Annaba,Prepaid,7,1659.91,68.59,83,1,5,-14.2,0
C18600,Bejaia,Prepaid,7,1920.91,16.7,40,2,2,-20.0,1
C18601,Chlef,Prepaid,15,1110.69,23.19,55,0,1,10.4,0
C18602,Annaba,Postpaid,9,1884.56,3.85,60,2,1,29.4,1
C18603,Tlemcen,Postpaid,19,3690.24,22.04,68,0,1,61.2,0
C18604,Ouargla,Prepaid,25,1872.83,2.93,7,0,1,57.0,0
C18605,Chlef,Prepaid,14,1515.88,9.65,27,1,4,46.1,0
C18606,Tizi Ouzou,Prepaid,29,1213.28,3.23,71,0,1,19.6,0
C18607,Tiaret,Prepaid,12,2348.25,25.46,48,0,5,10.3,0
C18608,Setif,Prepaid,38,1389.47,34.29,29,1,7,25.7,0
C18609,Blida,Prepaid,13,1148.76,9.63,74,0,2,9.9,0
C18610,Batna,Postpaid,31,1148.82,3.99,29,0,1,27.1,0
C18611,Batna,Prepaid,10,1131.76,22.06,59,0,3,-12.4,0
C18612,Tlemcen,Prepaid,37,1683.61,38.65,24,0,2,8.2,0
C18613,Algiers,Prepaid,23,1173.37,40.95,42,0,1,-6.5,0
C18614,Tiaret,Prepaid,19,1705.3,0.5,72,1,4,52.2,1
C18615,Algiers,Prepaid,68,1974.22,19.92,122,0,3,40.5,0
C18616,Setif,Prepaid,3,1900.22,19.61,56,0,3,23.7,0
C18617,Bejaia,Prepaid,33,1459.62,2.44,42,0,6,-14.3,0
C18618,Algiers,Prepaid,10,1888.47,1.35,45,0,3,6.6,0
C18619,Chlef,Prepaid,16,1745.38,21.6,55,0,1,9.7,0
C18620,Constantine,Prepaid,7,1898.88,7.88,43,0,1,10.5,1
C18621,Tizi Ouzou,Prepaid,10,917.84,18.93,15,0,2,29.3,1
C18622,Setif,Postpaid,10,2119.63,37.56,48,1,1,-10.8,0
C18623,Algiers,Postpaid,18,3711.14,12.72,57,0,1,48.8,0
C18624,Setif,Prepaid,18,965.44,0.88,8,0,2,19.3,0
C18625,Annaba,Prepaid,25,748.98,7.11,43,0,4,23.4,0
C18626,Annaba,Prepaid,21,1626.63,15.77,18,0,4,18.5,0
C18627,Ghardaia,Prepaid,24,1966.36,2.47,79,2,3,40.0,1
C18628,Blida,Postpaid,40,2298.44,3.33,49,1,1,13.0,0
C18629,Algiers,Prepaid,11,1168.6,37.95,52,0,4,23.9,1
C18630,Ouargla,Prepaid,5,1463.61,2.49,38,1,4,44.6,1
C18631,Ghardaia,Prepaid,22,2114.32,22.39,59,1,2,44.9,0
C18632,Tiaret,Postpaid,22,1270.12,15.25,41,0,1,-10.9,0
C18633,Ghardaia,Postpaid,15,2936.81,8.6,42,1,1,27.9,0
C18634,Setif,Prepaid,22,815.14,16.19,71,1,3,55.8,0
C18635,Tizi Ouzou,Postpaid,34,1610.26,12.19,58,0,1,27.1,0
C18636,Chlef,Prepaid,12,1363.14,9.74,33,0,1,43.1,0
C18637,Chlef,Prepaid,23,1549.91,2.56,7,1,5,64.4,0
C18638,Chlef,Prepaid,5,1365.31,2.77,45,0,4,6.0,0
C18639,Bejaia,Prepaid,7,1611.3,7.84,44,0,2,4.3,0
C18640,Tizi Ouzou,Prepaid,7,1697.9,3.86,56,1,1,28.0,1
C18641,Bejaia,Postpaid,6,2995.38,0.5,27,0,1,4.0,0
C18642,Constantine,Postpaid,10,2170.91,15.98,3,1,1,25.9,0
C18643,Oran,Prepaid,15,1522.01,18.09,51,0,2,-5.0,0
C18644,Algiers,Prepaid,12,400.0,3.71,56,0,4,6.8,0
C18645,Batna,Prepaid,28,1347.46,5.4,32,0,3,-3.9,0
C18646,Blida,Prepaid,19,1662.25,7.49,55,1,2,-14.1,0
C18647,Constantine,Prepaid,21,1344.51,23.81,59,1,1,36.5,0
C18648,Constantine,Prepaid,24,1685.35,1.57,2,0,1,44.0,0
C18649,Setif,Postpaid,4,3051.78,5.84,9,1,1,-8.4,0
C18650,Blida,Prepaid,19,2018.42,2.65,2,0,4,26.3,0
C18651,Tizi Ouzou,Prepaid,22,1111.07,5.37,33,1,4,15.2,0
C18652,Bejaia,Prepaid,16,2010.01,71.69,31,1,2,-12.1,0
C18653,Annaba,Prepaid,10,1849.61,20.19,25,1,3,20.2,1
C18654,Annaba,Postpaid,34,2871.1,4.18,76,0,1,15.7,0
C18655,Setif,Prepaid,34,2529.8,20.06,79,1,2,35.2,1
C18656,Ouargla,Prepaid,39,2112.86,35.49,26,1,3,10.5,0
C18657,Setif,Prepaid,27,1574.81,20.78,47,0,1,47.2,0
C18658,Oran,Prepaid,1,1138.89,0.56,62,1,3,38.7,1
C18659,Bejaia,Prepaid,19,1962.04,25.9,33,1,4,14.6,0
C18660,Tlemcen,Postpaid,3,2497.36,15.35,67,0,1,4.0,0
C18661,Bejaia,Prepaid,14,1857.61,3.11,46,1,4,-2.1,0
C18662,Tizi Ouzou,Prepaid,58,1405.43,38.5,56,0,7,-0.8,0
C18663,Annaba,Prepaid,7,1116.9,27.71,28,1,2,21.4,0
C18664,Tiaret,Prepaid,21,462.81,3.82,50,2,3,22.6,1
C18665,Oran,Prepaid,9,1284.96,3.2,61,0,2,41.6,1
C18666,Tiaret,Prepaid,72,1176.36,7.96,54,0,2,55.8,0
C18667,Blida,Prepaid,13,1290.06,50.56,38,1,3,-20.0,0
C18668,Ouargla,Prepaid,23,1043.42,34.24,26,0,2,33.5,0
C18669,Batna,Postpaid,9,2845.25,24.54,63,1,1,-7.9,0
C18670,Constantine,Postpaid,51,2524.75,12.75,52,0,1,15.9,0
C18671,Batna,Postpaid,1,1599.05,6.63,43,1,1,7.6,0
C18672,Ghardaia,Prepaid,34,1646.86,15.76,44,2,4,58.6,1
C18673,Tizi Ouzou,Postpaid,33,2468.77,5.23,51,1,1,29.0,0
C18674,Tiaret,Prepaid,15,1619.42,5.56,75,0,2,68.7,0
C18675,Tiaret,Prepaid,5,525.66,0.96,93,0,3,4.3,0
C18676,Bejaia,Postpaid,19,2367.3,4.84,48,0,1,28.0,0
C18677,Ghardaia,Prepaid,40,1239.58,2.91,51,0,3,30.3,0
C18678,Tizi Ouzou,Postpaid,18,3732.86,15.31,26,1,1,15.3,0
C18679,Oran,Postpaid,16,2966.59,24.32,59,1,1,20.3,0
C18680,Bejaia,Prepaid,27,1129.8,6.54,42,0,3,11.7,0
C18681,Biskra,Postpaid,17,1427.36,2.55,53,0,1,68.1,0
C18682,Setif,Prepaid,15,1570.24,45.84,45,0,2,5.3,0
C18683,Algiers,Prepaid,12,1318.88,6.65,25,1,4,37.1,0
C18684,Tiaret,Postpaid,39,2757.68,5.69,50,0,1,13.1,0
C18685,Ouargla,Prepaid,13,1329.92,2.88,59,0,6,33.0,0
C18686,Bejaia,Prepaid,23,1961.17,21.69,86,0,2,0.2,0
C18687,Tlemcen,Prepaid,12,1144.05,7.13,44,0,2,62.9,0
C18688,Oran,Prepaid,5,1434.67,21.79,77,0,3,37.7,0
C18689,Ouargla,Postpaid,14,2674.96,29.73,27,1,1,28.1,0
C18690,Algiers,Postpaid,24,2780.73,18.09,33,1,1,16.2,0
C18691,Tizi Ouzou,Prepaid,25,1871.32,12.26,43,0,2,-10.3,0
C18692,Ouargla,Prepaid,22,1114.72,1.93,41,1,3,14.7,0
C18693,Blida,Prepaid,19,1124.9,29.27,58,0,5,-16.2,0
C18694,Blida,Prepaid,2,2255.05,23.28,18,1,7,45.2,1
C18695,Tizi Ouzou,Prepaid,5,890.47,22.62,49,1,4,41.6,1
C18696,Ghardaia,Prepaid,53,1849.38,83.21,31,0,2,41.7,0
C18697,Tlemcen,Prepaid,18,415.99,26.09,27,1,3,11.3,0
C18698,Tlemcen,Prepaid,5,2208.5,4.01,64,1,4,25.8,1
C18699,Tizi Ouzou,Prepaid,15,2208.94,3.11,78,0,3,26.7,0
C18700,Ghardaia,Prepaid,9,1827.56,0.59,39,2,1,4.1,1
C18701,Oran,Prepaid,36,954.57,18.52,19,0,4,27.2,0
C18702,Ghardaia,Postpaid,37,2236.46,6.85,48,1,1,-17.0,0
C18703,Ouargla,Postpaid,6,2595.98,7.02,40,1,2,8.1,0
C18704,Annaba,Prepaid,15,1198.56,9.51,23,0,1,15.3,0
